candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F01369,financial_institution\hsbc_personal_loan_tandc.txt,"If we hold any money for you on another account (for ask for information about early repayment, tell us that you want example if you have money in a current or savings account), to withdraw from the agreement or make a complaint please we can use it to reduce or repay any sums you fail to pay under call 03457 404 404.",1,62,25.3,True,False,False,False,False,False,False,False,False
F01370,financial_institution\hsbc_personal_loan_tandc.txt,this agreement but only after we have checked that you have enough left in your accounts to cover essential living costs.,1,21,10.0,False,False,False,False,False,False,False,True,False
F01371,financial_institution\hsbc_personal_loan_tandc.txt,We will give you advance notice and the opportunity to fix You may ask us at any time for a statement of account.,1,23,9.8,False,False,False,False,False,False,False,False,False
F01372,financial_institution\hsbc_personal_loan_tandc.txt,This statement will be in the form of a table setting out: • details (including the amounts) of the repayments 12.,1,21,9.3,True,False,False,False,False,False,False,False,False
F01373,financial_institution\hsbc_personal_loan_tandc.txt,"If you have provided security for any other borrowing from you still owe; us, it will not apply to the loan.",1,21,10.0,False,False,False,False,True,False,False,False,False
F01374,financial_institution\hsbc_personal_loan_tandc.txt,• the dates on which each repayment is due; and Can we transfer our rights under this agreement?,1,18,7.7,False,False,False,False,False,False,False,False,False
F01375,financial_institution\hsbc_personal_loan_tandc.txt,"• a breakdown of each repayment showing how much 13. We may transfer our rights and our obligations under this comprises capital, interest and, if applicable, other charges.",2,28,10.7,True,False,False,False,True,False,False,True,False
F01376,financial_institution\hsbc_personal_loan_tandc.txt,"We may transfer our rights and our obligations under this comprises capital, interest and, if applicable, other charges.",1,18,14.4,False,False,False,False,True,False,False,True,False
F01377,financial_institution\hsbc_personal_loan_tandc.txt,"agreement to a third party, including information about you and how you have managed the loan which the third party We will not charge for the statement. needs to know.",1,30,6.8,False,False,False,False,True,False,False,True,False
F01378,financial_institution\hsbc_personal_loan_tandc.txt,"If we do not give the standard of service you expect, or if you 14. This agreement, and everything that happens in relation think we have made a mistake, please let us know so we can to this agreement before it is made, are governed by the laws, investigate, put matters right and take steps to prevent and subject to the non-exclusive jurisdiction of the courts, of it happening again.",2,70,14.9,True,False,False,False,False,True,False,False,False
F01379,financial_institution\hsbc_personal_loan_tandc.txt,"This agreement, and everything that happens in relation think we have made a mistake, please let us know so we can to this agreement before it is made, are governed by the laws, investigate, put matters right and take steps to prevent and subject to the non-exclusive jurisdiction of the courts, of it happening again.",1,55,23.5,False,False,False,False,False,False,False,False,False
F01380,financial_institution\hsbc_personal_loan_tandc.txt,"We will communicate with you at all times in English. If you are not happy with the way that we deal with your complaint, you may be able to refer your complaint to the Right to withdraw Financial Ombudsman Service by writing to Financial You can withdraw from this agreement (without giving any Ombudsman Service, Exchange Tower, London E14 9SR, reason) by sending written notice or calling us within 14 days, calling 0800 023 4 567 or 0300 123 9 123 or sending starting the day after we confirm that we have signed the an email to complaint.info@financial-ombudsman.org.uk.",2,98,21.3,True,False,False,False,False,False,False,False,False
F01381,financial_institution\hsbc_personal_loan_tandc.txt,"If you are not happy with the way that we deal with your complaint, you may be able to refer your complaint to the Right to withdraw Financial Ombudsman Service by writing to Financial You can withdraw from this agreement (without giving any Ombudsman Service, Exchange Tower, London E14 9SR, reason) by sending written notice or calling us within 14 days, calling 0800 023 4 567 or 0300 123 9 123 or sending starting the day after we confirm that we have signed the an email to complaint.info@financial-ombudsman.org.uk.",1,88,36.7,True,False,False,False,False,False,False,False,False
F01382,financial_institution\hsbc_personal_loan_tandc.txt,"agreement. To tell us that you want to withdraw, please use the details under Important Information below.",2,17,10.5,False,False,False,False,False,False,False,False,False
F01383,financial_institution\hsbc_personal_loan_tandc.txt,"To tell us that you want to withdraw, please use the details under Important Information below.",1,16,9.1,False,False,False,False,False,False,False,False,False
F01384,financial_institution\hsbc_personal_loan_tandc.txt,"How we are authorised HSBC UK Bank plc is established and has its registered office You must repay the loan, without delay, within 30 days, starting at 1 Centenary Square, Birmingham B1 1HQ.",1,33,15.5,True,False,False,False,True,False,False,False,False
F01385,financial_institution\hsbc_personal_loan_tandc.txt,"We are the day after you tell us that you want to withdraw, together a financial services organisation and banking institution with interest for each day until you repay.",1,29,15.3,False,False,False,False,False,False,False,False,False
F01386,financial_institution\hsbc_personal_loan_tandc.txt,We won’t charge authorised by the Prudential Regulation Authority and any interest if you repay the loan in full within 14 days starting regulated by the Financial Conduct Authority and the Prudential the day we provide the loan.,1,38,19.4,True,False,False,False,True,False,False,True,False
F01387,financial_institution\hsbc_personal_loan_tandc.txt,You can repay by calling us or by Regulation Authority.,1,10,9.6,False,False,False,False,False,False,False,False,False
F01388,financial_institution\hsbc_personal_loan_tandc.txt,Our reference number is 765112. visiting one of our branches.,2,10,7.6,True,False,False,False,False,False,False,False,False
F01389,financial_institution\hsbc_personal_loan_tandc.txt,"visiting one of our branches. You can check this on the Financial Services Register by visiting If the loan is to repay any other borrowing from us, the Financial Conduct Authority website www.fca.org.uk withdrawing from this agreement will not reinstate your or by contacting the Financial Conduct Authority on existing agreements.",2,51,12.8,False,False,False,False,True,False,False,False,False
F01390,financial_institution\hsbc_personal_loan_tandc.txt,"You can check this on the Financial Services Register by visiting If the loan is to repay any other borrowing from us, the Financial Conduct Authority website www.fca.org.uk withdrawing from this agreement will not reinstate your or by contacting the Financial Conduct Authority on existing agreements.",1,46,15.2,False,False,False,False,True,False,False,False,False
F01391,financial_institution\hsbc_personal_loan_tandc.txt,These will end when we sign this 0800 111 6768. The Financial Conduct Authority is the agreement and apply this loan to repay everything you supervisory authority under the Consumer Credit Act 1974.,2,33,10.9,True,False,False,False,True,False,False,False,False
F01392,financial_institution\hsbc_personal_loan_tandc.txt,The Financial Conduct Authority is the agreement and apply this loan to repay everything you supervisory authority under the Consumer Credit Act 1974.,1,23,17.0,True,False,False,False,True,False,False,False,False
F01393,financial_institution\hsbc_personal_loan_tandc.txt,"Its address is 12 Endeavour Square, London E20 1JN. Accessibility To find out more about our accessible services please visit www.hsbc.co.uk/accessibility or ask at any of our branches.",2,28,11.2,True,False,False,False,False,False,False,False,False
F01394,financial_institution\hsbc_personal_loan_tandc.txt,Accessibility To find out more about our accessible services please visit www.hsbc.co.uk/accessibility or ask at any of our branches.,1,19,14.2,False,False,False,False,False,False,False,False,False
F01395,financial_institution\hsbc_personal_loan_tandc.txt,"If you’d like this in another format such as large print, Braille or audio, please contact us.",1,17,7.0,False,False,False,False,False,False,False,False,False
F01396,financial_institution\hsbc_personal_loan_tandc.txt,A textphone service is also available for customers with hearing and/or speech impairments.,1,13,12.2,False,False,False,False,False,False,False,False,False
F01397,financial_institution\hsbc_personal_loan_tandc.txt,"If you use your own textphone you can call us on 03457 125 563 (+44 207 088 2077 from overseas). hsbc.co.uk Issued by HSBC UK Bank plc HSBC UK Bank plc, Customer Information: PO Box 6201, Coventry CV9 3HW DCP154 WA ©HSBC Group 2021.",2,44,9.1,True,False,False,False,False,False,False,False,False
F01398,financial_institution\hsbc_personal_loan_tandc.txt,"hsbc.co.uk Issued by HSBC UK Bank plc HSBC UK Bank plc, Customer Information: PO Box 6201, Coventry CV9 3HW DCP154 WA ©HSBC Group 2021.",1,24,12.0,True,False,False,False,False,False,False,False,False
F01399,financial_institution\hsbc_summary_box.txt,HSBC Classic Credit Card Summary Box The information contained in this table summarises key product features and is not intended to replace any terms and conditions.,1,26,15.4,False,False,False,False,True,False,False,False,False
F01400,financial_institution\hsbc_summary_box.txt,APR Representative 29.9% APR variable Interest rates Introductory Rate Monthly Rate Annual Rate Purchases N/A 2.207% 29.9% Cash advances N/A 2.592% 35.9% Balance transfers N/A 2.207% 29.9% Interest-free period Maximum 56 days for purchases if you pay your transaction balance (the amount you owe excluding any instalment plan) in full and on time.,1,53,9.0,True,False,True,False,True,True,False,False,True
F01401,financial_institution\hsbc_summary_box.txt,"If you have an instalment plan, you’ll also need to pay the monthly instalment and fee.",1,16,6.9,False,False,False,False,False,True,False,False,False
F01402,financial_institution\hsbc_summary_box.txt,Interest charging information We won't charge interest on any purchases shown in a statement if you pay the full transaction balance and any monthly instalment plan payments by the payment due date.,1,32,15.7,False,False,False,False,False,True,False,True,False
F01403,financial_institution\hsbc_summary_box.txt,"Otherwise, the period over which interest is charged will be: Purchases, cash advances and balance transfers Date charged to your account.",1,21,11.7,False,False,False,False,False,False,False,False,True
F01404,financial_institution\hsbc_summary_box.txt,Paid in full. Allocation of payments We apply your payments in a certain order if the amount you pay in a month is less than the full amount you owe.,2,30,6.0,False,False,False,False,False,False,False,False,False
F01405,financial_institution\hsbc_summary_box.txt,Allocation of payments We apply your payments in a certain order if the amount you pay in a month is less than the full amount you owe.,1,27,11.1,False,False,False,False,False,False,False,False,False
F01406,financial_institution\hsbc_summary_box.txt,The order is: (1) To any overdue minimum payments (we call these 'arrears’) (2) To the minimum payment for that month (3) To any monthly instalment (or instalments) and instalment plan fees (4) To the rest of the transaction balance.,1,40,18.3,True,False,False,False,False,True,False,False,False
F01407,financial_institution\hsbc_summary_box.txt,"You can find that amount in your statement (5) To any transactions, interest or charges that haven't yet been included in your statement (6) To any instalment plan balances that are left.",1,32,14.6,True,False,False,False,False,True,False,True,False
F01408,financial_institution\hsbc_summary_box.txt,"If that's the case, we'll apply your payment to the oldest amounts first. If you have more than one instalment plan we'll apply the payment against them in the order they were added to the account, starting with the plan that has been on the account longest.",2,47,9.1,False,False,False,False,False,True,False,False,False
F01409,financial_institution\hsbc_summary_box.txt,"If you have more than one instalment plan we'll apply the payment against them in the order they were added to the account, starting with the plan that has been on the account longest.",1,34,13.3,False,False,False,False,False,True,False,False,False
F01410,financial_institution\hsbc_summary_box.txt,How we calculate minimum repayments Here’s how we work out the amount of your minimum repayment.,1,16,10.6,False,False,False,False,False,False,False,False,False
F01411,financial_institution\hsbc_summary_box.txt,"It will be the highest of the following options: (i) interest added to the account since your last statement; plus (ii) any default charges (this is a charge that applies where you've broken the agreement, for example, you pay late); plus (iii) 1% of the rest of the amount you owe.",1,51,20.3,True,False,True,False,True,False,False,True,False
F01412,financial_institution\hsbc_summary_box.txt,"Instalment plans Before you take out an instalment plan, we'll tell you the fees that apply.",1,16,6.9,False,False,False,False,False,True,False,False,False
F01413,financial_institution\hsbc_summary_box.txt,Foreign Usage Payment Scheme Exchange Rate visa.co.uk/support/consumer/travel-support/exchange-rate-calculator.html Non-Sterling Transaction Fee 2.99% of the transaction amount in Sterling (rather than the currency of the transaction).,1,24,16.0,True,False,True,False,False,False,False,False,False
F01414,financial_institution\hsbc_summary_box.txt,Default fees If you’re late making the minimum payment: £12.,1,10,6.0,True,True,False,False,True,False,False,False,False
F01415,financial_institution\hsbc_summary_box.txt,If you’re over your credit limit (even if we’ve allowed you to go over): £12. £5.,1,16,6.9,True,True,False,False,True,False,False,False,False
F01416,financial_institution\hsbc_summary_box.txt,"If we need to enforce repayment, including legal and tracing costs: Our reasonable costs.",1,14,10.9,False,False,False,False,False,False,False,True,False
F01417,financial_institution\hsbc_summary_box.txt,"Repayments Illustrative example (includes introductory rates) For a purchase of £1,000 on your HSBC Classic Credit Card Monthly Payment Minimum payment £50 payment £100 payment each month each month each month Taking into account £220.41 £183.93 £112.94 introductory rates, how much interest will you be charged in the first year?",2,50,13.3,True,True,False,False,True,False,False,False,False
F01418,financial_institution\hsbc_summary_box.txt,"For a purchase of £1,000 on your HSBC Classic Credit Card Monthly Payment Minimum payment £50 payment £100 payment each month each month each month Taking into account £220.41 £183.93 £112.94 introductory rates, how much interest will you be charged in the first year?",1,44,9.9,True,True,False,False,True,False,False,False,False
F01419,financial_institution\hsbc_summary_box.txt,"How much interest £225.27 £102.45 £0.00 will you be charged in the second year? How long would 20 years 2 years, 2 months 1 year it take to clear the balance? • you make the transaction on 1 January and you make no further transactions • you always make the payment on the 15th • your statement is produced 31 days after you make the purchase • interest is calculated based on the representative 29.9% APR variable and introductory rates are included",2,82,7.4,True,True,True,False,False,False,False,False,False
F01420,financial_institution\hsbc_summary_box.txt,"How long would 20 years 2 years, 2 months 1 year it take to clear the balance? • you make the transaction on 1 January and you make no further transactions • you always make the payment on the 15th • your statement is produced 31 days after you make the purchase • interest is calculated based on the representative 29.9% APR variable and introductory rates are included",1,68,10.4,True,False,True,False,False,False,False,False,False
F01421,financial_institution\hsbc_summary_box.txt,"We recommend that you pay more than the minimum payment if you can. If you make only the minimum payment each month, it will take you longer and cost you more to clear your balance.",2,35,6.7,False,False,False,False,False,False,False,True,False
F01422,financial_institution\hsbc_summary_box.txt,"If you make only the minimum payment each month, it will take you longer and cost you more to clear your balance.",1,22,8.0,False,False,False,False,False,False,False,True,False
F01423,financial_institution\hsbc_summary_box.txt,"Recurring transactions A recurring transaction (sometimes called a continuous payment authority) is a series of payments you agree to be collected from your card by a retailer or supplier (for example, insurance cover).",1,33,19.8,False,False,False,False,False,False,False,False,False
F01424,financial_institution\hsbc_summary_box.txt,You'll have an agreement between you and the retailer.,1,9,6.3,False,False,False,False,False,False,False,False,False
F01425,financial_institution\hsbc_summary_box.txt,The Direct Debit Guarantee doesn't cover these transactions.,1,8,11.1,False,False,False,False,False,False,False,False,False
F01426,financial_institution\nationwide_current_account_tandc.txt,Current Accounts Current Accounts Important information Efective from January 2023 This leafet has been designed to give you the information you need when opening a current account with Nationwide.,1,29,16.9,True,False,False,False,False,False,False,False,False
F01427,financial_institution\nationwide_current_account_tandc.txt,It is important that you read this information before you open your account and keep a copy for your reference.,1,20,10.5,False,False,False,False,False,False,False,False,False
F01428,financial_institution\nationwide_current_account_tandc.txt,"Contents About us Page2 Accessibility Page2 How we use your information Page2 Charitable Assignment Page3 General current account terms and conditions Page 4-50 About us Nationwide Building Society is a mutual, which means we’re a business that’s owned by our members and run for their benefit, with no shareholders to satisfy in the way that banks do.",1,57,26.5,True,False,False,False,False,False,False,False,False
F01429,financial_institution\nationwide_current_account_tandc.txt,"By opening an account with us, you’ll become a member of Nationwide Building Society.",1,14,10.9,False,False,False,False,False,False,False,False,False
F01430,financial_institution\nationwide_current_account_tandc.txt,Your account is a share of Nationwide Building Society.,1,9,8.9,False,False,False,False,False,False,False,False,False
F01431,financial_institution\nationwide_current_account_tandc.txt,"It gives you membership rights. You can find out more information about being a member by looking at our membership rules, which are contained in a document called “Memorandum and Rules”.",2,31,9.1,False,False,False,False,False,False,False,False,False
F01432,financial_institution\nationwide_current_account_tandc.txt,"You can find out more information about being a member by looking at our membership rules, which are contained in a document called “Memorandum and Rules”.",1,26,13.6,False,False,False,False,False,False,False,False,False
F01433,financial_institution\nationwide_current_account_tandc.txt,"You can get a copy by asking in branch or looking on our website. However, please note that your membership may be withdrawn if you go into an unarranged overdraft, including exceeding an arranged overdraft.",2,35,10.1,False,False,False,False,False,False,False,False,False
F01434,financial_institution\nationwide_current_account_tandc.txt,"However, please note that your membership may be withdrawn if you go into an unarranged overdraft, including exceeding an arranged overdraft.",1,21,13.4,False,False,False,False,False,False,False,False,False
F01435,financial_institution\nationwide_current_account_tandc.txt,Accessibility Please see nationwide.co.uk/accessibility if you would like to know more about how we can help with making Nationwide’s products and services accessible to you.,1,25,11.9,False,False,False,False,False,False,False,False,False
F01436,financial_institution\nationwide_current_account_tandc.txt,"How we use your information Use of my information This is a summary of how Nationwide uses your personal information, if you’d like a more detailed explanation, please see Nationwide’s full privacy statement “How Nationwide uses your information”, available in branch or online at nationwide.co.uk/privacy 1.",1,46,24.4,True,False,False,False,False,False,False,False,False
F01437,financial_institution\nationwide_current_account_tandc.txt,"We collect and use your information so we can offer and manage your accounts, confirm your ID, prevent fraud, provide services to you, collect and recover debt and run our business.",1,31,14.8,False,False,False,False,True,False,False,False,False
F01438,financial_institution\nationwide_current_account_tandc.txt,"2. We share your information as necessary within Nationwide, with our suppliers and with any third parties you’ve asked to act on your behalf.",2,24,13.4,True,False,False,False,False,False,False,False,False
F01439,financial_institution\nationwide_current_account_tandc.txt,"We share your information as necessary within Nationwide, with our suppliers and with any third parties you’ve asked to act on your behalf.",1,23,13.4,False,False,False,False,False,False,False,False,False
F01440,financial_institution\nationwide_current_account_tandc.txt,Information is shared with our insurance partners when applying for a Nationwide insurance product or it is a benefit of your account (e.g. FlexPlus).,1,24,14.4,False,False,False,False,False,False,False,False,False
F01441,financial_institution\nationwide_current_account_tandc.txt,"3. If the law requires or allows us to, we’ll also share information as necessary with other organisations.",2,18,13.1,True,False,False,False,False,False,False,False,False
F01442,financial_institution\nationwide_current_account_tandc.txt,"If the law requires or allows us to, we’ll also share information as necessary with other organisations.",1,17,13.3,False,False,False,False,False,False,False,False,False
F01443,financial_institution\nationwide_current_account_tandc.txt,"This includes credit reference agencies, fraud prevention agencies and other government bodies, regulators and law enforcement agencies.",1,17,17.4,False,False,False,False,True,False,False,False,False
F01444,financial_institution\nationwide_current_account_tandc.txt,"4. When we share your information with credit reference agencies they’ll use this to check your credit rating, along with the other details you’ve given us.",2,26,13.2,True,False,False,False,True,False,False,False,False
F01445,financial_institution\nationwide_current_account_tandc.txt,"When we share your information with credit reference agencies they’ll use this to check your credit rating, along with the other details you’ve given us.",1,25,13.0,False,False,False,False,True,False,False,False,False
F01446,financial_institution\nationwide_current_account_tandc.txt,"These checks are part of most account application processes – however, they will leave a record on your credit file that other lenders can see.",1,25,11.5,False,False,False,False,True,False,False,False,False
F01447,financial_institution\nationwide_current_account_tandc.txt,This might affect your ability to get credit elsewhere for a short while.,1,13,6.7,False,False,False,False,True,False,False,False,False
F01448,financial_institution\nationwide_current_account_tandc.txt,5. When we share your information with fraud prevention agencies they will use the data to prevent fraud and money laundering and verify your identity.,2,25,14.0,True,False,False,False,False,False,False,False,False
F01449,financial_institution\nationwide_current_account_tandc.txt,When we share your information with fraud prevention agencies they will use the data to prevent fraud and money laundering and verify your identity.,1,24,13.9,False,False,False,False,False,False,False,False,False
F01450,financial_institution\nationwide_current_account_tandc.txt,"If we believe someone poses a fraud or money laundering risk, we may refuse to provide the product they have asked for and we may also stop providing services they already have.",1,32,14.6,False,False,False,False,False,False,False,False,False
F01451,financial_institution\nationwide_current_account_tandc.txt,"The fraud prevention agencies will keep a record of any fraud or money laundering risk and this could mean that other organisations may refuse to provide services, financing or employment.",1,30,16.6,False,False,False,False,False,False,False,False,False
F01452,financial_institution\nationwide_current_account_tandc.txt,"6. When we transfer information to third parties and organisations, whether inside or outside the UK, we’ll make sure we only give them information that’s necessary and that your data will stay secure.",2,33,16.6,True,False,False,False,False,False,False,False,False
F01453,financial_institution\nationwide_current_account_tandc.txt,"When we transfer information to third parties and organisations, whether inside or outside the UK, we’ll make sure we only give them information that’s necessary and that your data will stay secure.",1,32,16.4,False,False,False,False,False,False,False,False,False
F01454,financial_institution\nationwide_current_account_tandc.txt,"7. We only use your information if we have a legal basis to do so, for example, if you have given us consent or if we need to use the information to meet our obligations to you in our terms and conditions.",2,42,18.2,True,False,False,False,False,False,False,False,False
F01455,financial_institution\nationwide_current_account_tandc.txt,"We only use your information if we have a legal basis to do so, for example, if you have given us consent or if we need to use the information to meet our obligations to you in our terms and conditions.",1,41,18.0,False,False,False,False,False,False,False,False,False
F01456,financial_institution\nationwide_current_account_tandc.txt,We may also use your information if necessary to comply with the law or to carry out our legitimate business interests. 8.,1,22,12.8,True,False,False,False,False,False,False,False,False
F01457,financial_institution\nationwide_current_account_tandc.txt,You have certain rights when it comes to your personal information including the right to access your data.,1,18,9.8,False,False,False,False,False,False,False,False,False
F01458,financial_institution\nationwide_current_account_tandc.txt,Further details on these rights and who to contact are available in branch or online at nationwide.co.uk/privacy Charitable Assignment,1,19,10.5,False,False,False,False,False,False,False,False,False
F01459,financial_institution\nationwide_current_account_tandc.txt,"In this charitable assignment section of this leaflet “Society” means Nationwide Building Society and, if it merges with any other building society, includes such other society and “conversion benefits” means any benefits under the terms of any future transfer of the Society’s business to a company (i.e. on conversion or takeover) except the statutory right to have shares in the Society (including any balances on share accounts) converted into deposits with the company.",1,73,21.4,False,False,False,False,False,False,False,False,False
F01460,financial_institution\nationwide_current_account_tandc.txt,THE FOLLOWING WORDING APPLIES TO YOU UNLESS: (1) YOU WERE A MEMBER OF THE SOCIETY ON 2 NOVEMBER 1997 AND HAVE CONTINUED TO BE A MEMBER EVER SINCE THAT DATE; OR (2) YOU FALL WITHIN A SPECIAL CATEGORY OF PERSONS TO WHOM OUR CHARITABLE ASSIGNMENT SCHEME DOES NOT APPLY.,1,49,22.1,True,False,False,True,False,False,False,False,False
F01461,financial_institution\nationwide_current_account_tandc.txt,"By applying to open an account after 2nd November 1997, you also apply to be a charity member of The Nationwide Foundation (“the Foundation”) unless you are already a charity member.",1,31,17.4,True,False,False,False,False,False,False,False,False
F01462,financial_institution\nationwide_current_account_tandc.txt,"You agree that, if: • the account is opened by the Society and you are or become a charity member of the Foundation; and • the Society subsequently enters into an agreement to transfer the whole of its business to a company, you will assign to the Foundation (or any charity(ies) nominated by it, but to no other person) all rights to or in connection with any conversion benefits to which you would otherwise become entitled as a member or depositor at any time before, or within two years, after your membership of the Society comes to an end.",1,99,41.6,False,False,False,False,False,False,False,False,False
F01463,financial_institution\nationwide_current_account_tandc.txt,"(a) with the Society (acting for itself and for the benefit of the Foundation), in return for the Society opening the account you are applying for, and you acknowledge that the Foundation may enforce the benefit of your agreement with the Society under the Contracts (Rights of Third Parties) Act 1999; and (b) with the Foundation directly, in return for the Foundation granting you charity membership (if you are not already a member).",1,73,32.4,True,False,False,False,False,False,True,False,False
F01464,financial_institution\nationwide_current_account_tandc.txt,"This agreement means that, without any further notice to you: • the Society may make over to the Foundation (or to any charity(ies) nominated by it) any such conversion benefits; and • the Foundation may exercise all your rights in relation to any such benefits.",1,45,21.8,False,False,False,False,False,False,False,False,False
F01465,financial_institution\nationwide_current_account_tandc.txt,You understand that this agreement is irrevocable and cannot be amended or varied without the consent of both the Society and the Foundation and that neither the Society nor the Foundation will release you from this agreement.,1,37,19.6,False,False,False,False,False,False,False,False,False
F01466,financial_institution\nationwide_current_account_tandc.txt,"You understand that (except in the case of any class of person where the Society considers this to be inappropriate) the Society will require on behalf of itself and the Foundation that all applicants for share and mortgage accounts agree to the above condition (or a condition having substantially the same effect), unless the Society decides and announces by press release that it is no longer in the best interests of the Society to do so generally on a continuing basis.",1,81,36.2,False,False,False,False,False,False,False,False,False
F01467,financial_institution\nationwide_current_account_tandc.txt,Any such decision by the Society would not have retrospective effect and you would continue to be bound by the above condition.,1,22,12.8,False,False,False,False,False,False,False,False,False
F01468,financial_institution\nationwide_current_account_tandc.txt,General Current Account Terms and Conditions How this document works This document contains important information to help you understand the key features of your account and whether it is right for you.,1,32,16.4,False,False,False,False,False,False,False,False,False
F01469,financial_institution\nationwide_current_account_tandc.txt,"It contains the terms and conditions for your account (which includes the ‘How to use your account’, ‘Current account declaration’ and ‘words we use’ sections of this document) and any additional terms and conditions that apply if you have a FlexPlus account or a FlexDirect account.",1,46,20.6,False,False,False,False,False,False,False,False,False
F01470,financial_institution\nationwide_current_account_tandc.txt,"This document together with the Current Account Interest Rates and Charges leaflet, any arranged overdraft agreement you have with us and any additional terms and conditions applicable to your account, forms the legal agreement between us (this means that each of us do what we say in the agreement).",1,49,22.8,False,False,False,False,True,False,False,True,False
F01471,financial_institution\nationwide_current_account_tandc.txt,"We strongly recommend that you read this document, the Current Account Interest Rates and Charges leaflet, any arranged overdraft agreement you have with us and any additional terms and conditions applicable to your account as you will be legally bound by them even if you don’t read them.",1,48,22.1,False,False,False,False,True,False,False,True,False
F01472,financial_institution\nationwide_current_account_tandc.txt,You can ask us for additional copies of these documents at any time.,1,13,7.6,False,False,False,False,False,False,False,False,False
F01473,financial_institution\nationwide_current_account_tandc.txt,"Throughout this document you’ll see words in bold print, you can find out what these words mean in the ‘Words we use’ section at the back of this document.",1,29,10.0,False,False,False,False,False,False,False,False,False
F01474,financial_institution\nationwide_current_account_tandc.txt,When we say ‘Nationwide’ or ‘we’ or ‘us’ or ‘our’ in this document we mean Nationwide Building Society and when we say ‘you’ or ‘you’re’ or ‘your’ we mean you our member.,1,32,13.5,False,False,False,False,False,False,False,False,False
F01475,financial_institution\nationwide_current_account_tandc.txt,"If you change your mind If you change your mind after you have opened the account and decide that you don’t want it, you can close your account and have your money returned as well as any interest you have earned provided you tell us that you want to close your account within 28 days of opening it by contacting us via Internet Banking or in any branch.",1,68,26.5,True,False,False,False,False,False,False,False,False
F01476,financial_institution\nationwide_current_account_tandc.txt,You must repay all the amounts you are responsible for under this agreement within 30 days of notifying us of cancellation.,1,21,12.8,True,False,False,False,False,False,False,False,False
F01477,financial_institution\nationwide_current_account_tandc.txt,"If you don’t close your account during the cooling-off period, you can still close your account at any time (see the ‘Closing the account’ section for more details).",1,28,11.8,False,False,False,False,False,False,False,False,False
F01478,financial_institution\nationwide_current_account_tandc.txt,• As a joint account holder these terms apply to you individually and jointly with the other account holder(s).,1,19,11.1,False,False,False,False,False,False,False,False,False
F01479,financial_institution\nationwide_current_account_tandc.txt,"For arranged overdrafts and unarranged overdrafts, we can ask both or either of you to repay regardless of who made the transactions.",1,22,11.2,False,False,False,False,False,False,False,False,False
F01480,financial_institution\nationwide_current_account_tandc.txt,"Your account Credit Scoring 1. We may from time to time make searches within Nationwide, at credit reference agencies and fraud prevention agencies where we think it is reasonable to do so in order to make decisions regarding credit (including whether to make available or continue or extend existing credit).",2,50,14.7,True,False,False,False,True,False,False,False,False
F01481,financial_institution\nationwide_current_account_tandc.txt,"We may from time to time make searches within Nationwide, at credit reference agencies and fraud prevention agencies where we think it is reasonable to do so in order to make decisions regarding credit (including whether to make available or continue or extend existing credit).",1,45,22.7,False,False,False,False,True,False,False,False,False
F01482,financial_institution\nationwide_current_account_tandc.txt,"2. When we carry out a search about you at a credit reference agency, the agency will record details of the search.",2,22,10.7,True,False,False,False,True,False,False,False,False
F01483,financial_institution\nationwide_current_account_tandc.txt,"When we carry out a search about you at a credit reference agency, the agency will record details of the search.",1,21,10.6,False,False,False,False,True,False,False,False,False
F01484,financial_institution\nationwide_current_account_tandc.txt,This information will be available to other organisations you apply to for credit.,1,13,13.1,False,False,False,False,True,False,False,False,False
F01485,financial_institution\nationwide_current_account_tandc.txt,You should be aware that the presence of several credit searches on your record with a credit reference agency may affect your ability to obtain credit elsewhere for a short period of time.,1,33,16.2,False,False,False,False,True,False,False,False,False
F01486,financial_institution\nationwide_current_account_tandc.txt,"3. We also receive monthly data about you from credit reference agencies to help us manage your account with us, however this does not leave a record on your file with the agencies.",1,33,15.2,True,False,False,False,True,False,False,False,False
F01487,financial_institution\nationwide_current_account_tandc.txt,4. We may register information about you and the conduct of your account with one or more licensed credit reference agencies.,2,21,12.3,True,False,False,False,True,False,False,False,False
F01488,financial_institution\nationwide_current_account_tandc.txt,We may register information about you and the conduct of your account with one or more licensed credit reference agencies.,1,20,12.3,False,False,False,False,True,False,False,False,False
F01489,financial_institution\nationwide_current_account_tandc.txt,"This information is used to make lending decisions, to prevent fraud and to trace debtors.",1,15,8.4,False,False,False,False,False,False,False,False,False
F01490,financial_institution\nationwide_current_account_tandc.txt,Introductory rates and offers 5. You are only entitled to one introductory rate or offer (where applicable and unless specific offer terms say differently) for each Nationwide current account product at any one time.,2,34,12.6,True,False,False,False,False,False,False,False,False
F01491,financial_institution\nationwide_current_account_tandc.txt,You are only entitled to one introductory rate or offer (where applicable and unless specific offer terms say differently) for each Nationwide current account product at any one time.,1,29,16.9,False,False,False,False,False,False,False,False,False
F01492,financial_institution\nationwide_current_account_tandc.txt,6. If you have previously held a Nationwide current account you are not entitled to the introductory rate or offer (where applicable and unless specific offer terms say differently) for that current account product under this agreement.,2,37,19.9,True,False,False,False,False,False,False,False,False
