candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C04347,financial_institution\nationwide_current_account_tandc.txt,"We generally do not have to tell you first but if we do try to check with you, we can stop you from withdrawing those funds while we try to contact you.",1,32,10.9,False,False,False,False,False,False,False,False,False
C04348,financial_institution\nationwide_current_account_tandc.txt,"We generally do not have to tell you first but if we do try to check with you, we can stop you from withdrawing those funds while we try to contact you. We will deduct the funds when we are reasonably satisfied that there was a mistake.",2,47,8.6,False,False,False,False,False,False,False,False,False
C04349,financial_institution\nationwide_current_account_tandc.txt,We will deduct the funds when we are reasonably satisfied that there was a mistake.,1,15,7.6,False,False,False,False,False,False,False,False,False
C04350,financial_institution\nationwide_current_account_tandc.txt,"We will deduct the funds when we are reasonably satisfied that there was a mistake. If we do not return money which the payer’s bank believes has been paid into your account by mistake, we are required to provide information to the payer’s bank about you, your account and the payment in order that the payer can seek to recover the money.",2,62,13.8,False,False,False,False,False,False,True,False,False
C04351,financial_institution\nationwide_current_account_tandc.txt,"If we do not return money which the payer’s bank believes has been paid into your account by mistake, we are required to provide information to the payer’s bank about you, your account and the payment in order that the payer can seek to recover the money.",1,47,20.1,False,False,False,False,False,False,True,False,False
C04352,financial_institution\nationwide_current_account_tandc.txt,"If we do not return money which the payer’s bank believes has been paid into your account by mistake, we are required to provide information to the payer’s bank about you, your account and the payment in order that the payer can seek to recover the money. I’ve got a question about payments out of my account • how payments and withdrawals can be made from your account (both from inside the UK and from outside the UK) •",2,79,16.1,False,False,False,False,False,False,True,False,False
C04353,financial_institution\nationwide_current_account_tandc.txt,I’ve got a question about payments out of my account • how payments and withdrawals can be made from your account (both from inside the UK and from outside the UK) •,1,32,11.8,False,False,False,False,False,False,False,False,False
C04354,financial_institution\nationwide_current_account_tandc.txt,I’ve got a question about payments out of my account • how payments and withdrawals can be made from your account (both from inside the UK and from outside the UK) • what information you need to give to make the payment or withdrawal; • when the payment arrives with the person or organisation you are paying; and • how to cancel payments.,2,63,24.4,False,False,False,False,False,False,False,False,False
C04355,financial_institution\nationwide_current_account_tandc.txt,what information you need to give to make the payment or withdrawal; • when the payment arrives with the person or organisation you are paying; and • how to cancel payments.,1,31,14.0,False,False,False,False,False,False,False,False,False
C04356,financial_institution\nationwide_current_account_tandc.txt,"what information you need to give to make the payment or withdrawal; • when the payment arrives with the person or organisation you are paying; and • how to cancel payments. We will assume we are dealing with you and will make Electronic payments from your account (without making further checks) if we have checked your identity and you have given us your consent in one of the following ways: Payments out of your account within the UK made in pounds sterling Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in In a branch (in By signing a paper We may set limits on how pounds in the UK person) form which includes you can use a card or other the payment details or, device, for example, limiting by inserting your debit the amount of cash you can card and PIN into a card withdraw in a day.",2,160,32.2,False,False,False,False,False,False,False,False,True
C04357,financial_institution\nationwide_current_account_tandc.txt,"We will assume we are dealing with you and will make Electronic payments from your account (without making further checks) if we have checked your identity and you have given us your consent in one of the following ways: Payments out of your account within the UK made in pounds sterling Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in In a branch (in By signing a paper We may set limits on how pounds in the UK person) form which includes you can use a card or other the payment details or, device, for example, limiting by inserting your debit the amount of cash you can card and PIN into a card withdraw in a day.",1,129,51.5,False,False,False,False,False,False,False,False,True
C04358,financial_institution\nationwide_current_account_tandc.txt,"We will assume we are dealing with you and will make Electronic payments from your account (without making further checks) if we have checked your identity and you have given us your consent in one of the following ways: Payments out of your account within the UK made in pounds sterling Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in In a branch (in By signing a paper We may set limits on how pounds in the UK person) form which includes you can use a card or other the payment details or, device, for example, limiting by inserting your debit the amount of cash you can card and PIN into a card withdraw in a day. We will tell terminal on the branch you what these limits are when counter and confirming we give you the card or device.",2,152,30.6,False,False,False,False,False,False,False,False,True
C04359,financial_institution\nationwide_current_account_tandc.txt,We will tell terminal on the branch you what these limits are when counter and confirming we give you the card or device.,1,23,8.8,False,False,False,False,False,False,False,False,False
C04360,financial_institution\nationwide_current_account_tandc.txt,We will tell terminal on the branch you what these limits are when counter and confirming we give you the card or device. the payment details are correct (in branches that offer this service).,2,34,7.4,False,False,False,False,False,False,False,False,False
C04361,financial_institution\nationwide_current_account_tandc.txt,the payment details are correct (in branches that offer this service).,1,11,6.9,False,False,False,False,False,False,False,False,False
C04362,financial_institution\nationwide_current_account_tandc.txt,the payment details are correct (in branches that offer this service). By using the cash By inserting your debit Occasionally when you use a machine (either a card and PIN and cash machine the machine Nationwide cash confirming the payment provider may make cash machine or LINK details are correct.,2,50,12.6,False,False,False,False,False,False,False,False,True
C04363,financial_institution\nationwide_current_account_tandc.txt,By using the cash By inserting your debit Occasionally when you use a machine (either a card and PIN and cash machine the machine Nationwide cash confirming the payment provider may make cash machine or LINK details are correct.,1,39,18.1,False,False,False,False,False,False,False,False,True
C04364,financial_institution\nationwide_current_account_tandc.txt,By using the cash By inserting your debit Occasionally when you use a machine (either a card and PIN and cash machine the machine Nationwide cash confirming the payment provider may make cash machine or LINK details are correct. withdrawal charges over which cash machines),2,45,12.1,False,False,False,False,False,False,False,True,True
C04365,financial_institution\nationwide_current_account_tandc.txt,withdrawal charges over which cash machines),1,6,8.4,False,False,False,False,False,False,False,True,True
C04366,financial_institution\nationwide_current_account_tandc.txt,withdrawal charges over which cash machines) we have no control.,2,10,7.2,False,False,False,False,False,False,False,True,True
C04367,financial_institution\nationwide_current_account_tandc.txt,we have no control.,1,4,0.7,False,False,False,False,False,False,False,False,False
C04368,financial_institution\nationwide_current_account_tandc.txt,we have no control. Make sure you read all the on-screen instructions carefully when using non Nationwide cash machines.,2,19,6.1,False,False,False,False,False,False,False,False,True
C04369,financial_institution\nationwide_current_account_tandc.txt,Make sure you read all the on-screen instructions carefully when using non Nationwide cash machines.,1,15,9.1,False,False,False,False,False,False,False,False,True
C04370,financial_institution\nationwide_current_account_tandc.txt,"Make sure you read all the on-screen instructions carefully when using non Nationwide cash machines. If you are using a card to make a payment or withdrawal from a cash machine, the retailer or organisation which owns the cash machine will tell you if the payment has been refused.",2,49,11.3,False,False,False,False,False,False,False,False,True
C04371,financial_institution\nationwide_current_account_tandc.txt,"If you are using a card to make a payment or withdrawal from a cash machine, the retailer or organisation which owns the cash machine will tell you if the payment has been refused.",1,34,14.3,False,False,False,False,False,False,False,False,True
C04372,financial_institution\nationwide_current_account_tandc.txt,"If you are using a card to make a payment or withdrawal from a cash machine, the retailer or organisation which owns the cash machine will tell you if the payment has been refused. If you use our self-service machines to pay money to a charity this will be included in your daily cash withdrawal limit.",2,56,12.8,False,False,False,False,False,False,False,False,True
C04373,financial_institution\nationwide_current_account_tandc.txt,If you use our self-service machines to pay money to a charity this will be included in your daily cash withdrawal limit.,1,22,11.8,False,False,False,False,False,False,False,False,True
C04374,financial_institution\nationwide_current_account_tandc.txt,"If you use our self-service machines to pay money to a charity this will be included in your daily cash withdrawal limit. If you use your card to take money out of a cash machine and put your PIN in incorrectly a number of times or there is a technical failure, the cash machine might keep your card.",2,58,12.2,False,False,False,False,False,False,False,False,True
C04375,financial_institution\nationwide_current_account_tandc.txt,"If you use your card to take money out of a cash machine and put your PIN in incorrectly a number of times or there is a technical failure, the cash machine might keep your card.",1,36,13.5,False,False,False,False,False,False,False,False,True
C04376,financial_institution\nationwide_current_account_tandc.txt,"If you use your card to take money out of a cash machine and put your PIN in incorrectly a number of times or there is a technical failure, the cash machine might keep your card. Unfortunately, we can’t be held responsible for any loss if this happens.",2,48,10.2,False,False,False,False,False,False,False,False,True
C04377,financial_institution\nationwide_current_account_tandc.txt,"Unfortunately, we can’t be held responsible for any loss if this happens.",1,12,9.7,False,False,False,False,False,False,False,False,False
C04378,financial_institution\nationwide_current_account_tandc.txt,"Unfortunately, we can’t be held responsible for any loss if this happens. Payments out of your account within the UK made in pounds sterling (continued)",2,25,8.2,False,False,False,False,False,False,False,False,False
C04379,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued),1,13,6.7,False,False,False,False,False,False,False,False,False
C04380,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued) Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in Over the counter at By using your card.,2,42,19.1,False,False,False,False,False,False,False,False,True
C04381,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in Over the counter at By using your card.,1,29,14.4,False,False,False,False,False,False,False,False,True
C04382,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment Cash withdrawal in Over the counter at By using your card. pounds in the UK the Post Office ® (continued) in the UK.,2,41,9.9,False,False,False,False,False,False,False,False,True
C04383,financial_institution\nationwide_current_account_tandc.txt,pounds in the UK the Post Office ® (continued) in the UK.,1,12,3.7,False,False,False,False,False,False,False,False,False
C04384,financial_institution\nationwide_current_account_tandc.txt,pounds in the UK the Post Office ® (continued) in the UK. You may be able to make cash withdrawals at Banking Hubs.,2,23,4.3,False,False,False,False,False,False,False,False,True
C04385,financial_institution\nationwide_current_account_tandc.txt,You may be able to make cash withdrawals at Banking Hubs.,1,11,4.8,False,False,False,False,False,False,False,False,True
C04386,financial_institution\nationwide_current_account_tandc.txt,You may be able to make cash withdrawals at Banking Hubs. (not available on FlexStudent or FlexGraduate accounts),2,18,8.2,False,False,False,False,False,False,False,False,True
C04387,financial_institution\nationwide_current_account_tandc.txt,(not available on FlexStudent or FlexGraduate accounts),1,7,14.1,False,False,False,False,False,False,False,False,False
C04388,financial_institution\nationwide_current_account_tandc.txt,(not available on FlexStudent or FlexGraduate accounts) Card payment At retailers,2,11,13.4,False,False,False,False,False,False,False,False,False
C04389,financial_institution\nationwide_current_account_tandc.txt,Card payment At retailers,1,4,6.6,False,False,False,False,False,False,False,False,False
C04390,financial_institution\nationwide_current_account_tandc.txt,Card payment At retailers that By entering your PIN using your card or display the Visa sign into the card keypad or device providing a signature.,2,26,13.2,False,False,False,False,False,False,False,False,False
C04391,financial_institution\nationwide_current_account_tandc.txt,that By entering your PIN using your card or display the Visa sign into the card keypad or device providing a signature.,1,22,11.2,False,False,False,False,False,False,False,False,False
C04392,financial_institution\nationwide_current_account_tandc.txt,that By entering your PIN using your card or display the Visa sign into the card keypad or device providing a signature. Contactless,2,23,12.4,False,False,False,False,False,False,False,False,False
C04393,financial_institution\nationwide_current_account_tandc.txt,Contactless,1,1,20.2,False,False,False,False,False,False,False,False,False
C04394,financial_institution\nationwide_current_account_tandc.txt,Contactless If your card displays By tapping your card You should make sure that payments the contactless or device on the you’ve enough money in your It’s just another symbol retailer’s card terminal account before using your way of making it can be used at – occasionally you may Contactless card as some payments using retailers who accept also be asked to enter shops and other organisations your card or contactless payments.,2,72,31.0,False,False,False,False,False,False,False,False,False
C04395,financial_institution\nationwide_current_account_tandc.txt,If your card displays By tapping your card You should make sure that payments the contactless or device on the you’ve enough money in your It’s just another symbol retailer’s card terminal account before using your way of making it can be used at – occasionally you may Contactless card as some payments using retailers who accept also be asked to enter shops and other organisations your card or contactless payments.,1,71,30.4,False,False,False,False,False,False,False,False,False
C04396,financial_institution\nationwide_current_account_tandc.txt,If your card displays By tapping your card You should make sure that payments the contactless or device on the you’ve enough money in your It’s just another symbol retailer’s card terminal account before using your way of making it can be used at – occasionally you may Contactless card as some payments using retailers who accept also be asked to enter shops and other organisations your card or contactless payments. your PIN or provide a won’t automatically ask us to device.,2,82,18.9,False,False,False,False,False,False,False,False,False
C04397,financial_institution\nationwide_current_account_tandc.txt,your PIN or provide a won’t automatically ask us to device.,1,11,6.9,False,False,False,False,False,False,False,False,False
C04398,financial_institution\nationwide_current_account_tandc.txt,your PIN or provide a won’t automatically ask us to device. If you have You can ask us to signature.,2,20,4.8,False,False,False,False,False,False,False,False,False
C04399,financial_institution\nationwide_current_account_tandc.txt,If you have You can ask us to signature.,1,9,2.3,False,False,False,False,False,False,False,False,False
C04400,financial_institution\nationwide_current_account_tandc.txt,"If you have You can ask us to signature. check the amount of money in a card with this place a control on your account before you make symbol on it, your card which stops a payment and this could lead you can make it from being used to your account going into an payments in to make the majority unarranged overdraft. seconds.",2,63,12.4,False,False,False,False,False,False,False,False,False
C04401,financial_institution\nationwide_current_account_tandc.txt,"check the amount of money in a card with this place a control on your account before you make symbol on it, your card which stops a payment and this could lead you can make it from being used to your account going into an payments in to make the majority unarranged overdraft. seconds.",1,54,21.4,False,False,False,False,False,False,False,False,False
C04402,financial_institution\nationwide_current_account_tandc.txt,"check the amount of money in a card with this place a control on your account before you make symbol on it, your card which stops a payment and this could lead you can make it from being used to your account going into an payments in to make the majority unarranged overdraft. seconds. of contactless Contactless makes transactions.",2,59,12.7,False,False,False,False,False,False,False,False,False
C04403,financial_institution\nationwide_current_account_tandc.txt,of contactless Contactless makes transactions.,1,5,12.3,False,False,False,False,False,False,False,False,False
C04404,financial_institution\nationwide_current_account_tandc.txt,"of contactless Contactless makes transactions. Some it quicker to types of contactless make low value transactions can still purchases up to a be made, for example limit we set.",2,29,8.8,False,False,False,False,False,False,False,False,False
C04405,financial_institution\nationwide_current_account_tandc.txt,"Some it quicker to types of contactless make low value transactions can still purchases up to a be made, for example limit we set.",1,24,11.0,False,False,False,False,False,False,False,False,False
C04406,financial_institution\nationwide_current_account_tandc.txt,"Some it quicker to types of contactless make low value transactions can still purchases up to a be made, for example limit we set. transactions on board an aircraft.",2,29,7.6,False,False,False,False,False,False,False,False,False
C04407,financial_institution\nationwide_current_account_tandc.txt,transactions on board an aircraft.,1,5,5.2,False,False,False,False,False,False,False,False,False
C04408,financial_institution\nationwide_current_account_tandc.txt,transactions on board an aircraft. Payments out of your account within the UK made in pounds sterling (continued),2,18,5.6,False,False,False,False,False,False,False,False,False
C04409,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued),1,13,6.7,False,False,False,False,False,False,False,False,False
C04410,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued) Type of payment How you give your How you agree to us Additional Information instruction making the payment Card payment Online or over the By providing details from We need to check the payment using your card phone – with retailers your card request has come from or device online or who accept cards you.,2,68,28.0,False,False,False,False,False,False,False,False,False
C04411,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment Card payment Online or over the By providing details from We need to check the payment using your card phone – with retailers your card request has come from or device online or who accept cards you.,1,55,23.0,False,False,False,False,False,False,False,False,False
C04412,financial_institution\nationwide_current_account_tandc.txt,"Type of payment How you give your How you agree to us Additional Information instruction making the payment Card payment Online or over the By providing details from We need to check the payment using your card phone – with retailers your card request has come from or device online or who accept cards you. We do this by using a over the phone displaying the VISA combination of your personal symbol and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes.",2,108,24.0,True,False,False,False,True,False,False,False,False
C04413,financial_institution\nationwide_current_account_tandc.txt,"We do this by using a over the phone displaying the VISA combination of your personal symbol and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes.",1,53,25.1,True,False,False,False,True,False,False,False,False
C04414,financial_institution\nationwide_current_account_tandc.txt,"We do this by using a over the phone displaying the VISA combination of your personal symbol and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes. Only shop at websites which have secure payment pages, and always use a computer or device that you know is protected.",2,74,18.4,True,False,False,False,True,False,False,False,False
C04415,financial_institution\nationwide_current_account_tandc.txt,"Only shop at websites which have secure payment pages, and always use a computer or device that you know is protected.",1,21,10.6,False,False,False,False,False,False,False,False,False
C04416,financial_institution\nationwide_current_account_tandc.txt,"Only shop at websites which have secure payment pages, and always use a computer or device that you know is protected. Recurring card Online or over By providing details from Normally these are regular, payments the phone – with your card ongoing payments e.g. for a providers who accept magazine subscription.",2,51,10.5,False,False,False,False,False,False,False,False,False
C04417,financial_institution\nationwide_current_account_tandc.txt,"Recurring card Online or over By providing details from Normally these are regular, payments the phone – with your card ongoing payments e.g. for a providers who accept magazine subscription.",1,30,10.8,False,False,False,False,False,False,False,False,False
C04418,financial_institution\nationwide_current_account_tandc.txt,"Recurring card Online or over By providing details from Normally these are regular, payments the phone – with your card ongoing payments e.g. for a providers who accept magazine subscription. recurring card We need to check the payment payments request has come from you.",2,44,9.2,False,False,False,False,False,False,False,False,False
C04419,financial_institution\nationwide_current_account_tandc.txt,recurring card We need to check the payment payments request has come from you.,1,14,5.9,False,False,False,False,False,False,False,False,False
C04420,financial_institution\nationwide_current_account_tandc.txt,"recurring card We need to check the payment payments request has come from you. We do this by using a combination of your personal and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes.",2,60,15.3,True,False,False,False,True,False,False,False,False
C04421,financial_institution\nationwide_current_account_tandc.txt,"We do this by using a combination of your personal and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes.",1,46,22.4,True,False,False,False,True,False,False,False,False
C04422,financial_institution\nationwide_current_account_tandc.txt,"We do this by using a combination of your personal and card details, the 3 digit security number on the back of your card, the card reader, your mobile device, your log in / security details, biometric information (such as fingerprint recognition), and any security codes. Payments out of your account within the UK made in pounds sterling (continued)",2,59,15.5,True,False,False,False,True,False,False,False,False
C04423,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued),1,13,6.7,False,False,False,False,False,False,False,False,False
C04424,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued) Type of payment How you give your How you agree to us Additional Information instruction making the payment You can make Telephone Banking Providing us with the You’ll need to register to use Electronic (certain payments details of the payment services like Internet Banking payments to other only – please you want us to make and or the Banking app and people’s accounts see “Important confirming those details you’ll have to provide us with in the UK information about are correct.,2,94,39.3,False,False,False,False,False,False,False,False,False
C04425,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment You can make Telephone Banking Providing us with the You’ll need to register to use Electronic (certain payments details of the payment services like Internet Banking payments to other only – please you want us to make and or the Banking app and people’s accounts see “Important confirming those details you’ll have to provide us with in the UK information about are correct.,1,81,34.5,False,False,False,False,False,False,False,False,False
C04426,financial_institution\nationwide_current_account_tandc.txt,"Type of payment How you give your How you agree to us Additional Information instruction making the payment You can make Telephone Banking Providing us with the You’ll need to register to use Electronic (certain payments details of the payment services like Internet Banking payments to other only – please you want us to make and or the Banking app and people’s accounts see “Important confirming those details you’ll have to provide us with in the UK information about are correct. information about where the You can set up your payments”), payment is going to.",2,95,21.4,False,False,False,False,False,False,False,False,False
C04427,financial_institution\nationwide_current_account_tandc.txt,"information about where the You can set up your payments”), payment is going to.",1,14,7.6,False,False,False,False,False,False,False,False,False
C04428,financial_institution\nationwide_current_account_tandc.txt,"information about where the You can set up your payments”), payment is going to. You must regular payments Internet Banking, give us the correct details.",2,25,8.2,False,False,False,False,False,False,False,False,False
C04429,financial_institution\nationwide_current_account_tandc.txt,"You must regular payments Internet Banking, give us the correct details.",1,11,9.1,False,False,False,False,False,False,False,False,False
C04430,financial_institution\nationwide_current_account_tandc.txt,"You must regular payments Internet Banking, give us the correct details. If in pounds Banking app or you don’t, we can refuse to sterling to pay using a device (like a make the payment, or if the another person card).",2,40,9.0,False,False,False,False,False,False,False,False,False
C04431,financial_institution\nationwide_current_account_tandc.txt,"If in pounds Banking app or you don’t, we can refuse to sterling to pay using a device (like a make the payment, or if the another person card).",1,29,11.2,False,False,False,False,False,False,False,False,False
C04432,financial_institution\nationwide_current_account_tandc.txt,"If in pounds Banking app or you don’t, we can refuse to sterling to pay using a device (like a make the payment, or if the another person card). In exceptional payment is made it may be or organisation circumstances you delayed or not even received by setting up a can ring us – for by the right person and we standing order or example, if you are may not be able to get it a direct debit being supported back for you.",2,83,17.2,False,False,False,False,False,False,False,False,False
C04433,financial_institution\nationwide_current_account_tandc.txt,"In exceptional payment is made it may be or organisation circumstances you delayed or not even received by setting up a can ring us – for by the right person and we standing order or example, if you are may not be able to get it a direct debit being supported back for you.",1,54,22.7,False,False,False,False,False,False,False,False,False
C04434,financial_institution\nationwide_current_account_tandc.txt,"In exceptional payment is made it may be or organisation circumstances you delayed or not even received by setting up a can ring us – for by the right person and we standing order or example, if you are may not be able to get it a direct debit being supported back for you. You can transfer by the Specialist If you know you’ve made money to other Support Team.",2,70,15.3,False,False,False,False,False,False,False,False,False
C04435,financial_institution\nationwide_current_account_tandc.txt,You can transfer by the Specialist If you know you’ve made money to other Support Team.,1,16,7.6,False,False,False,False,False,False,False,False,False
C04436,financial_institution\nationwide_current_account_tandc.txt,"You can transfer by the Specialist If you know you’ve made money to other Support Team. a mistake please contact Nationwide Once a member has us immediately on accounts you died, their Personal 03457 30 20 11 (or have with us (if Representative can +44 1793 65 67 89 if you are any).",2,53,11.9,True,False,False,False,False,False,False,False,False
C04437,financial_institution\nationwide_current_account_tandc.txt,"a mistake please contact Nationwide Once a member has us immediately on accounts you died, their Personal 03457 30 20 11 (or have with us (if Representative can +44 1793 65 67 89 if you are any).",1,37,16.1,True,False,False,False,False,False,False,False,False
C04438,financial_institution\nationwide_current_account_tandc.txt,"a mistake please contact Nationwide Once a member has us immediately on accounts you died, their Personal 03457 30 20 11 (or have with us (if Representative can +44 1793 65 67 89 if you are any). For example, ring us to give us a calling from outside the UK).",2,50,10.9,True,False,False,False,False,False,False,False,False
C04439,financial_institution\nationwide_current_account_tandc.txt,"For example, ring us to give us a calling from outside the UK).",1,13,4.9,False,False,False,False,False,False,False,False,False
C04440,financial_institution\nationwide_current_account_tandc.txt,"For example, ring us to give us a calling from outside the UK). you can transfer payment instruction.",2,18,5.0,False,False,False,False,False,False,False,False,False
C04441,financial_institution\nationwide_current_account_tandc.txt,you can transfer payment instruction.,1,5,7.6,False,False,False,False,False,False,False,False,False
C04442,financial_institution\nationwide_current_account_tandc.txt,you can transfer payment instruction. We need to check the money you have payment request has come in your account to from you.,2,23,4.8,False,False,False,False,False,False,False,False,False
C04443,financial_institution\nationwide_current_account_tandc.txt,We need to check the money you have payment request has come in your account to from you.,1,18,5.9,False,False,False,False,False,False,False,False,False
C04444,financial_institution\nationwide_current_account_tandc.txt,"We need to check the money you have payment request has come in your account to from you. We do this by a savings account asking using a combination of with us, if you have your log in / security details, one.",2,42,8.5,False,False,False,False,True,False,False,False,False
C04445,financial_institution\nationwide_current_account_tandc.txt,"We do this by a savings account asking using a combination of with us, if you have your log in / security details, one.",1,24,10.8,False,False,False,False,True,False,False,False,False
C04446,financial_institution\nationwide_current_account_tandc.txt,"We do this by a savings account asking using a combination of with us, if you have your log in / security details, one. biometric information (such as fingerprint recognition), the card reader, your mobile device and any security codes, and confirming the details of the payment you wish to make.",2,51,13.5,False,False,False,False,True,False,False,False,False
C04447,financial_institution\nationwide_current_account_tandc.txt,"biometric information (such as fingerprint recognition), the card reader, your mobile device and any security codes, and confirming the details of the payment you wish to make.",1,27,15.9,False,False,False,False,True,False,False,False,False
C04448,financial_institution\nationwide_current_account_tandc.txt,"biometric information (such as fingerprint recognition), the card reader, your mobile device and any security codes, and confirming the details of the payment you wish to make. Payments out of your account within the UK made in pounds sterling (continued)",2,40,12.0,False,False,False,False,True,False,False,False,False
C04449,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued),1,13,6.7,False,False,False,False,False,False,False,False,False
C04450,financial_institution\nationwide_current_account_tandc.txt,Payments out of your account within the UK made in pounds sterling (continued) Type of payment How you give your How you agree to us Additional Information instruction making the payment Payment by cheque By cheque Use of your signature.,2,40,18.0,False,False,False,False,False,False,False,False,False
C04451,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment Payment by cheque By cheque Use of your signature.,1,27,13.3,False,False,False,False,False,False,False,False,False
C04452,financial_institution\nationwide_current_account_tandc.txt,Type of payment How you give your How you agree to us Additional Information instruction making the payment Payment by cheque By cheque Use of your signature. •,2,28,13.3,False,False,False,False,False,False,False,False,False
C04453,financial_institution\nationwide_current_account_tandc.txt,•,1,1,0.0,False,False,False,False,False,False,False,False,False
C04454,financial_institution\nationwide_current_account_tandc.txt,• You must only write cheques (if your account in pounds sterling.,2,12,3.7,False,False,False,False,False,False,False,False,False
C04455,financial_institution\nationwide_current_account_tandc.txt,You must only write cheques (if your account in pounds sterling.,1,11,3.7,False,False,False,False,False,False,False,False,False
C04456,financial_institution\nationwide_current_account_tandc.txt,You must only write cheques (if your account in pounds sterling. We comes with a will take the money from cheque book) your account on the same working day that we receive a cheque you have written.,2,37,6.0,False,False,False,False,False,False,False,False,False
C04457,financial_institution\nationwide_current_account_tandc.txt,We comes with a will take the money from cheque book) your account on the same working day that we receive a cheque you have written.,1,26,8.6,False,False,False,False,False,False,False,False,False
C04458,financial_institution\nationwide_current_account_tandc.txt,We comes with a will take the money from cheque book) your account on the same working day that we receive a cheque you have written. We can refuse to pay a cheque if it is more than 6 months old.,2,41,5.9,True,False,False,False,False,False,False,False,False
C04459,financial_institution\nationwide_current_account_tandc.txt,We can refuse to pay a cheque if it is more than 6 months old.,1,15,2.8,True,False,False,False,False,False,False,False,False
C04460,financial_institution\nationwide_current_account_tandc.txt,We can refuse to pay a cheque if it is more than 6 months old. •,2,16,2.8,True,False,False,False,False,False,False,False,False
C04461,financial_institution\nationwide_current_account_tandc.txt,•,1,1,0.0,False,False,False,False,False,False,False,False,False
C04462,financial_institution\nationwide_current_account_tandc.txt,• You must take reasonable precautions to stop anyone altering or forging your cheques.,2,14,10.4,False,False,False,False,False,False,False,False,False
C04463,financial_institution\nationwide_current_account_tandc.txt,You must take reasonable precautions to stop anyone altering or forging your cheques.,1,13,10.4,False,False,False,False,False,False,False,False,False
C04464,financial_institution\nationwide_current_account_tandc.txt,You must take reasonable precautions to stop anyone altering or forging your cheques. •,2,14,10.4,False,False,False,False,False,False,False,False,False
C04465,financial_institution\nationwide_current_account_tandc.txt,•,1,1,0.0,False,False,False,False,False,False,False,False,False
C04466,financial_institution\nationwide_current_account_tandc.txt,• You must not write a future date on a cheque.,2,11,1.3,False,False,False,False,False,False,False,False,False
C04467,financial_institution\nationwide_current_account_tandc.txt,You must not write a future date on a cheque.,1,10,1.3,False,False,False,False,False,False,False,False,False
C04468,financial_institution\nationwide_current_account_tandc.txt,"You must not write a future date on a cheque. If you do, we can still pay the cheque when we receive it.",2,23,1.7,False,False,False,False,False,False,False,False,False
C04469,financial_institution\nationwide_current_account_tandc.txt,"If you do, we can still pay the cheque when we receive it.",1,13,2.2,False,False,False,False,False,False,False,False,False
C04470,financial_institution\nationwide_current_account_tandc.txt,"If you do, we can still pay the cheque when we receive it. •",2,14,2.2,False,False,False,False,False,False,False,False,False
C04471,financial_institution\nationwide_current_account_tandc.txt,•,1,1,0.0,False,False,False,False,False,False,False,False,False
C04472,financial_institution\nationwide_current_account_tandc.txt,• If you wish to cancel a cheque you must contact us immediately.,2,13,6.8,False,False,False,False,False,False,False,False,False
C04473,financial_institution\nationwide_current_account_tandc.txt,If you wish to cancel a cheque you must contact us immediately.,1,12,6.8,False,False,False,False,False,False,False,False,False
